,index,user.id,image,emotion,image_size
4135,12371,dwdii,Vladimiro_Montesinos_0002.jpg,neutral,"(350, 350)"
4136,8136,dwdii,Marco_Pantani_0001.jpg,happiness,"(350, 350)"
4137,8823,dwdii,Mike_Martz_0002.jpg,neutral,"(350, 350)"
4138,11046,dwdii,Serena_Williams_0049.jpg,neutral,"(350, 350)"
4139,51,302,Abdullatif_Sener_0001.jpg,neutral,"(350, 350)"
4140,4117,302,George_W_Bush_0319.jpg,happiness,"(350, 350)"
4141,10768,dwdii,Rudolph_Holton_0001.jpg,neutral,"(350, 350)"
4142,9822,dwdii,Pete_Sampras_0015.jpg,neutral,"(350, 350)"
4143,2443,302,Dalai_Lama_0001.jpg,happiness,"(350, 350)"
4144,4898,302,Harold_Scott_0001.jpg,neutral,"(350, 350)"
4145,2423,302,Cruz_Bustamante_0003.jpg,happiness,"(350, 350)"
4146,1955,302,Christine_Gregoire_0004.jpg,surprise,"(350, 350)"
4147,11746,dwdii,Tim_Henman_0010.jpg,neutral,"(350, 350)"
4148,1217,302,Bill_Frist_0002.jpg,neutral,"(350, 350)"
4149,5521,302,James_Comey_0001.jpg,happiness,"(350, 350)"
4150,6402,dwdii,John_Bolton_0007.jpg,neutral,"(350, 350)"
4151,9120,dwdii,Naomi_Watts_0008.jpg,happiness,"(350, 350)"
4152,10205,dwdii,Ricardo_Lagos_0015.jpg,happiness,"(350, 350)"
4153,12057,dwdii,Tony_Blair_0080.jpg,neutral,"(350, 350)"
4154,523,302,Andrea_Bocelli_0001.jpg,neutral,"(350, 350)"
4155,5053,302,Hiroyuki_Yoshino_0001.jpg,neutral,"(350, 350)"
4156,2416,302,Cristina_Fernandez_0002.jpg,happiness,"(350, 350)"
4157,11156,dwdii,Shimon_Peres_0001.jpg,neutral,"(350, 350)"
4158,1143,302,Beyonce_Knowles_0001.jpg,surprise,"(350, 350)"
4159,11301,dwdii,Stefanie_De_Roux_0001.jpg,happiness,"(350, 350)"
4160,6944,dwdii,Julie_Gerberding_0004.jpg,neutral,"(350, 350)"
4161,5321,302,Isabella_Rossellini_0001.jpg,happiness,"(350, 350)"
4162,7685,JN721,Leonid_Kuchma_0006.jpg,neutral,"(350, 350)"
4163,6539,dwdii,John_Negroponte_0011.jpg,neutral,"(350, 350)"
4164,6486,dwdii,John_Kerry_0014.jpg,neutral,"(350, 350)"
4165,2051,302,Clara_Harris_0001.jpg,sadness,"(350, 350)"
4166,4053,302,George_W_Bush_0254.jpg,neutral,"(350, 350)"
4167,4129,302,George_W_Bush_0331.jpg,happiness,"(350, 350)"
4168,11402,dwdii,Steve_Nash_0003.jpg,surprise,"(350, 350)"
4169,3456,302,Fayssal_Mekdad_0003.jpg,sadness,"(350, 350)"
4170,6368,dwdii,John_Ashcroft_0029.jpg,neutral,"(350, 350)"
4171,1135,302,Beth_Jones_0001.jpg,neutral,"(350, 350)"
4172,4864,302,Hans_Blix_0014.jpg,neutral,"(350, 350)"
4173,11868,dwdii,Tom_Daschle_0005.jpg,neutral,"(350, 350)"
4174,1430,302,Brandon_Boyd_0001.jpg,happiness,"(350, 350)"
4175,7458,JN721,Lance_Armstrong_0012.jpg,happiness,"(350, 350)"
4176,8671,dwdii,Michael_Kostelnik_0001.jpg,neutral,"(350, 350)"
4177,12602,dwdii,Wolfgang_Clement_0001.jpg,neutral,"(350, 350)"
4178,2237,302,Colin_Powell_0124.jpg,neutral,"(350, 350)"
4179,2331,302,Colin_Powell_0218.jpg,neutral,"(350, 350)"
4180,7798,dwdii,Lisa_Murkowski_0001.jpg,surprise,"(350, 350)"
4181,9781,dwdii,Peter_Hollingworth_0001.jpg,neutral,"(350, 350)"
4182,9674,dwdii,Paul_Schrader_0001.jpg,happiness,"(350, 350)"
4183,4693,302,Gro_Harlem_Brundtland_0001.jpg,neutral,"(350, 350)"
4184,5512,302,James_Caan_0001.jpg,happiness,"(350, 350)"
4185,7856,dwdii,Lleyton_Hewitt_0041.jpg,surprise,"(350, 350)"
4186,1730,302,Carson_Palmer_0004.jpg,neutral,"(350, 350)"
4187,6619,dwdii,John_Stockton_0004.jpg,neutral,"(350, 350)"
4188,12655,dwdii,Yashwant_Sinha_0005.jpg,happiness,"(350, 350)"
4189,2605,302,David_Carradine_0001.jpg,neutral,"(350, 350)"
4190,8793,dwdii,Mike_Alden_0001.jpg,neutral,"(350, 350)"
4191,8096,dwdii,Manfred_Stolpe_0002.jpg,neutral,"(350, 350)"
4192,1718,302,Carol_Williams_0001.jpg,neutral,"(350, 350)"
4193,10249,dwdii,Richard_Crenna_0002.jpg,happiness,"(350, 350)"
4194,7982,dwdii,Luiz_Inacio_Lula_da_Silva_0039.jpg,neutral,"(350, 350)"
4195,5564,302,James_McGreevey_0001.jpg,neutral,"(350, 350)"
4196,12014,dwdii,Tony_Blair_0037.jpg,neutral,"(350, 350)"
4197,5300,302,Inam-ul-Haq_0002.jpg,neutral,"(350, 350)"
4198,5888,dwdii,Jeff_Van_Gundy_0003.jpg,happiness,"(350, 350)"
4199,2098,302,Cole_Chapman_0001.jpg,happiness,"(350, 350)"
4200,10293,dwdii,Richard_Myers_0009.jpg,neutral,"(350, 350)"
4201,9828,dwdii,Pete_Sampras_0021.jpg,neutral,"(350, 350)"
4202,2690,302,David_Wells_0004.jpg,neutral,"(350, 350)"
4203,9266,dwdii,Nick_Nolte_0002.jpg,happiness,"(350, 350)"
4204,12454,dwdii,Wang_Fei_0001.jpg,neutral,"(350, 350)"
4205,12524,dwdii,William_Ford_Jr_0001.jpg,neutral,"(350, 350)"
4206,5047,302,Hilmi_Ozkok_0002.jpg,neutral,"(350, 350)"
4207,217,302,Alejandro_Lembo_0001.jpg,happiness,"(350, 350)"
4208,4961,302,Heidi_Fleiss_0004.jpg,happiness,"(350, 350)"
4209,10901,dwdii,Sandra_Shamas_0001.jpg,happiness,"(350, 350)"
4210,11085,dwdii,Sergio_Vieira_De_Mello_0010.jpg,neutral,"(350, 350)"
4211,9172,dwdii,Natasha_McElhone_0001.jpg,happiness,"(350, 350)"
4212,1658,302,Carlos_Moya_0018.jpg,neutral,"(350, 350)"
4213,2981,302,Donald_Rumsfeld_0086.jpg,neutral,"(350, 350)"
4214,4246,302,George_W_Bush_0448.jpg,neutral,"(350, 350)"
4215,9111,dwdii,Naomi_Campbell_0002.jpg,neutral,"(350, 350)"
4216,3404,302,Ethan_Hawke_0001.jpg,neutral,"(350, 350)"
4217,10334,dwdii,Ricky_Barnes_0002.jpg,neutral,"(350, 350)"
4218,469,302,Amelie_Mauresmo_0014.jpg,surprise,"(350, 350)"
4219,6119,dwdii,Jiang_Zemin_0013.jpg,sadness,"(350, 350)"
4220,4893,302,Harald_Ringstorff_0001.jpg,happiness,"(350, 350)"
4221,11666,dwdii,Thomas_OBrien_0003.jpg,happiness,"(350, 350)"
4222,2911,302,Donald_Rumsfeld_0015.jpg,neutral,"(350, 350)"
4223,7688,JN721,Lesley_Coppin_0001.jpg,happiness,"(350, 350)"
4224,5416,302,Jacques_Chirac_0005.jpg,happiness,"(350, 350)"
4225,8152,dwdii,Margaret_Hoelzer_0001.jpg,happiness,"(350, 350)"
4226,915,302,Arnold_Schwarzenegger_0033.jpg,happiness,"(350, 350)"
4227,6881,dwdii,Juan_Pablo_Montoya_0006.jpg,happiness,"(350, 350)"
4228,7610,JN721,LeAnn_Rimes_0001.jpg,happiness,"(350, 350)"
4229,12688,dwdii,Yoriko_Kawaguchi_0005.jpg,happiness,"(350, 350)"
4230,2568,302,David_Beckham_0006.jpg,happiness,"(350, 350)"
4231,1752,302,Catherine_Zeta-Jones_0004.jpg,happiness,"(350, 350)"
4232,3224,302,Elin_Nordegren_0001.jpg,neutral,"(350, 350)"
4233,10044,dwdii,Ralph_Friedgen_0001.jpg,neutral,"(350, 350)"
4234,11580,dwdii,Tayyeb_Abdel_Rahim_0001.jpg,neutral,"(350, 350)"
4235,5032,302,Hillary_Clinton_0002.jpg,neutral,"(350, 350)"
4236,2377,302,Connie_Chung_0001.jpg,happiness,"(350, 350)"
4237,6443,dwdii,John_Garamendi_0001.jpg,happiness,"(350, 350)"
4238,12288,dwdii,Vicente_Fernandez_0004.jpg,neutral,"(350, 350)"
4239,10841,dwdii,Saied_Hadi_al_Mudarissi_0001.jpg,neutral,"(350, 350)"
4240,1047,302,Barry_Zito_0002.jpg,neutral,"(350, 350)"
4241,5094,302,Howard_Dean_0003.jpg,neutral,"(350, 350)"
4242,11838,dwdii,Tom_Amstutz_0001.jpg,neutral,"(350, 350)"
4243,3536,302,Flor_Montulo_0001.jpg,neutral,"(350, 350)"
4244,744,302,Antonio_Palocci_0001.jpg,neutral,"(350, 350)"
4245,4009,302,George_W_Bush_0209.jpg,neutral,"(350, 350)"
4246,4721,302,Guillermo_Coria_0014.jpg,neutral,"(350, 350)"
4247,2278,302,Colin_Powell_0165.jpg,neutral,"(350, 350)"
4248,10014,dwdii,Rafael_Ramirez_0003.jpg,neutral,"(350, 350)"
4249,780,302,Ariel_Sharon_0008.jpg,neutral,"(350, 350)"
4250,3664,302,Gary_Bauer_0001.jpg,neutral,"(350, 350)"
4251,7553,JN721,Laura_Bush_0030.jpg,happiness,"(350, 350)"
4252,7136,dwdii,Katie_Boone_0001.jpg,happiness,"(350, 350)"
4253,10524,dwdii,Robin_Cook_0001.jpg,neutral,"(350, 350)"
4254,7224,dwdii,Ken_Macha_0002.jpg,happiness,"(350, 350)"
4255,11306,dwdii,Stefan_Holm_0001.jpg,anger,"(350, 350)"
4256,1710,302,Carolyn_Dawn_Johnson_0003.jpg,happiness,"(350, 350)"
4257,11333,dwdii,Stephen_Covey_0001.jpg,happiness,"(350, 350)"
4258,12608,dwdii,Wolfgang_Schwarz_0001.jpg,neutral,"(350, 350)"
4259,12234,dwdii,Valentino_Rossi_0002.jpg,happiness,"(350, 350)"
4260,397,302,Alvaro_Uribe_0023.jpg,neutral,"(350, 350)"
4261,3040,302,Don_Siegelman_0002.jpg,neutral,"(350, 350)"
4262,4103,302,George_W_Bush_0305.jpg,happiness,"(350, 350)"
4263,6389,dwdii,John_Ashcroft_0050.jpg,neutral,"(350, 350)"
4264,3770,302,George_Pataki_0003.jpg,neutral,"(350, 350)"
4265,7463,JN721,Lance_Armstrong_0018.jpg,happiness,"(350, 350)"
4266,9963,dwdii,Queen_Beatrix_0001.jpg,happiness,"(350, 350)"
4267,673,302,Anna_Kournikova_0006.jpg,neutral,"(350, 350)"
4268,5076,302,Horace_Donovan_Reid_0001.jpg,happiness,"(350, 350)"
4269,11447,dwdii,Surya_Bahadur_Thapa_0001.jpg,neutral,"(350, 350)"
4270,3845,302,George_W_Bush_0039.jpg,neutral,"(350, 350)"
4271,5547,302,James_Kelly_0006.jpg,neutral,"(350, 350)"
4272,12550,dwdii,William_Perry_0001.jpg,neutral,"(350, 350)"
4273,7411,JN721,Kristin_Davis_0001.jpg,happiness,"(350, 350)"
4274,4380,302,Gerhard_Schroeder_0029.jpg,neutral,"(350, 350)"
4275,1604,302,Carlos_Arroyo_0001.jpg,anger,"(350, 350)"
4276,9863,dwdii,Phil_Vassar_0002.jpg,happiness,"(350, 350)"
4277,9380,dwdii,Octavio_Lara_0001.jpg,neutral,"(350, 350)"
4278,606,302,Andy_Roddick_0003.jpg,happiness,"(350, 350)"
4279,1724,302,Carroll_Weimer_0001.jpg,neutral,"(350, 350)"
4280,3694,302,Gavin_Degraw_0001.jpg,happiness,"(350, 350)"
4281,2506,302,Dan_Morales_0002.jpg,neutral,"(350, 350)"
4282,1273,302,Bill_Parcells_0001.jpg,neutral,"(350, 350)"
4283,8874,dwdii,Mikhail_Gorbachev_0002.jpg,neutral,"(350, 350)"
4284,8147,dwdii,Marc_Leger_0001.jpg,neutral,"(350, 350)"
4285,7485,JN721,Larry_Campbell_0001.jpg,happiness,"(350, 350)"
4286,1075,302,Benjamin_McKenzie_0001.jpg,neutral,"(350, 350)"
4287,3729,302,George_Clooney_0004.jpg,happiness,"(350, 350)"
4288,11880,dwdii,Tom_Daschle_0018.jpg,neutral,"(350, 350)"
4289,10904,dwdii,Sanjay_Chawla_0001.jpg,neutral,"(350, 350)"
4290,8012,dwdii,Lyudmila_Putin_0001.jpg,happiness,"(350, 350)"
4291,9085,dwdii,Nancy_Pelosi_0003.jpg,neutral,"(350, 350)"
4292,8903,dwdii,Milton_Wynants_0001.jpg,happiness,"(350, 350)"
4293,7714,JN721,Li_Peng_0006.jpg,neutral,"(350, 350)"
4294,2166,302,Colin_Powell_0051.jpg,neutral,"(350, 350)"
4295,10826,dwdii,Saddam_Hussein_0017.jpg,neutral,"(350, 350)"
4296,2311,302,Colin_Powell_0198.jpg,neutral,"(350, 350)"
4297,5028,302,Hilary_Duff_0003.jpg,happiness,"(350, 350)"
4298,4910,302,Harrison_Ford_0011.jpg,happiness,"(350, 350)"
4299,551,302,Andre_Agassi_0001.jpg,neutral,"(350, 350)"
4300,10383,dwdii,Rina_Lazo_0001.jpg,happiness,"(350, 350)"
4301,7075,dwdii,Kaoru_Hasuike_0001.jpg,happiness,"(350, 350)"
4302,10057,dwdii,Randall_Terry_0001.jpg,neutral,"(350, 350)"
4303,3238,302,Elizabeth_Hurley_0002.jpg,neutral,"(350, 350)"
4304,2015,302,Chuanyun_Li_0001.jpg,happiness,"(350, 350)"
4305,8238,dwdii,Marissa_Jaret_Winokur_0002.jpg,happiness,"(350, 350)"
4306,11219,dwdii,Silvio_Berlusconi_0033.jpg,happiness,"(350, 350)"
4307,741,302,Antonio_Cassano_0001.jpg,sadness,"(350, 350)"
4308,8315,dwdii,Marta_Dominguz_0001.jpg,happiness,"(350, 350)"
4309,6312,dwdii,Johnny_Depp_0002.jpg,neutral,"(350, 350)"
4310,2039,302,Ciro_Gomes_0003.jpg,happiness,"(350, 350)"
4311,4656,302,Gray_Davis_0017.jpg,neutral,"(350, 350)"
4312,9087,dwdii,Nancy_Pelosi_0005.jpg,happiness,"(350, 350)"
4313,5437,302,Jacques_Chirac_0028.jpg,neutral,"(350, 350)"
4314,10108,dwdii,Ray_Romano_0007.jpg,happiness,"(350, 350)"
4315,8087,dwdii,Makiya_Ali_Hassan_0001.jpg,neutral,"(350, 350)"
4316,2379,302,Conrad_Black_0001.jpg,neutral,"(350, 350)"
4317,6248,dwdii,Jodie_Foster_0001.jpg,happiness,"(350, 350)"
4318,7005,dwdii,Junichiro_Koizumi_0038.jpg,neutral,"(350, 350)"
4319,4415,302,Gerhard_Schroeder_0064.jpg,anger,"(350, 350)"
4320,9699,dwdii,Paul_Wollnough_0001.jpg,neutral,"(350, 350)"
4321,8415,dwdii,Mary_Steenburgen_0001.jpg,happiness,"(350, 350)"
4322,5969,dwdii,Jennifer_Garner_0005.jpg,happiness,"(350, 350)"
4323,12724,dwdii,Zarai_Toledo_0001.jpg,happiness,"(350, 350)"
4324,6171,dwdii,Jim_Hahn_0002.jpg,neutral,"(350, 350)"
4325,6376,dwdii,John_Ashcroft_0037.jpg,neutral,"(350, 350)"
4326,6121,dwdii,Jiang_Zemin_0015.jpg,happiness,"(350, 350)"
4327,11411,dwdii,Steve_Phillips_0001.jpg,neutral,"(350, 350)"
4328,4130,302,George_W_Bush_0332.jpg,happiness,"(350, 350)"
4329,8313,dwdii,Marsha_Sharp_0001.jpg,neutral,"(350, 350)"
4330,1934,302,Christian_Malcolm_0001.jpg,happiness,"(350, 350)"
4331,9707,dwdii,Pedro_Alvarez_0001.jpg,happiness,"(350, 350)"
4332,438,302,Amanda_Bynes_0002.jpg,happiness,"(350, 350)"
4333,11445,dwdii,Surakait_Sathirathai_0002.jpg,neutral,"(350, 350)"
4334,11153,dwdii,Shia_LaBeouf_0002.jpg,happiness,"(350, 350)"
4335,5488,302,Jalal_Talabani_0001.jpg,neutral,"(350, 350)"
4336,8597,dwdii,Michael_Bloomberg_0020.jpg,happiness,"(350, 350)"
4337,10674,dwdii,Ronald_Young_Jr_0001.jpg,neutral,"(350, 350)"
4338,11389,dwdii,Steve_Lavin_0001.jpg,happiness,"(350, 350)"
4339,1062,302,Begum_Khaleda_Zia_0002.jpg,surprise,"(350, 350)"
4340,2709,302,Debbie_Reynolds_0001.jpg,happiness,"(350, 350)"
4341,10958,dwdii,Scott_Ritter_0002.jpg,neutral,"(350, 350)"
4342,4155,302,George_W_Bush_0357.jpg,neutral,"(350, 350)"
4343,4241,302,George_W_Bush_0443.jpg,neutral,"(350, 350)"
4344,1017,302,Barbara_Bach_0001.jpg,happiness,"(350, 350)"
4345,6904,dwdii,Juergen_Peters_0002.jpg,neutral,"(350, 350)"
4346,923,302,Arnold_Schwarzenegger_0042.jpg,happiness,"(350, 350)"
4347,9640,dwdii,Paul_Martin_0005.jpg,happiness,"(350, 350)"
4348,4085,302,George_W_Bush_0287.jpg,happiness,"(350, 350)"
4349,4748,302,Gunter_Pleuger_0007.jpg,neutral,"(350, 350)"
4350,10654,dwdii,Roman_Polanski_0004.jpg,happiness,"(350, 350)"
4351,5766,dwdii,Jeanette_Gray_0001.jpg,happiness,"(350, 350)"
4352,12268,dwdii,Venus_Williams_0003.jpg,neutral,"(350, 350)"
4353,6941,dwdii,Julie_Gerberding_0001.jpg,neutral,"(350, 350)"
4354,5011,302,Herman_Edwards_0001.jpg,surprise,"(350, 350)"
4355,9067,dwdii,Nadia_Petrova_0005.jpg,neutral,"(350, 350)"
4356,11406,dwdii,Steve_Pagliuca_0001.jpg,happiness,"(350, 350)"
4357,10612,dwdii,Roh_Moo-hyun_0010.jpg,neutral,"(350, 350)"
4358,5201,302,Humberto_Coelho_0001.jpg,neutral,"(350, 350)"
4359,3907,302,George_W_Bush_0103.jpg,happiness,"(350, 350)"
4360,9685,dwdii,Paul_Wellstone_0001.jpg,neutral,"(350, 350)"
4361,1979,302,Christoph_Daum_0001.jpg,surprise,"(350, 350)"
4362,4272,302,George_W_Bush_0476.jpg,neutral,"(350, 350)"
4363,6942,dwdii,Julie_Gerberding_0002.jpg,neutral,"(350, 350)"
4364,1421,302,Brad_Johnson_0003.jpg,neutral,"(350, 350)"
4365,6955,dwdii,Julie_Gerberding_0015.jpg,surprise,"(350, 350)"
4366,1491,302,Bridget_Fonda_0002.jpg,happiness,"(350, 350)"
4367,3823,302,George_W_Bush_0017.jpg,surprise,"(350, 350)"
4368,7620,JN721,Lee_Baca_0001.jpg,neutral,"(350, 350)"
4369,7154,dwdii,Keanu_Reeves_0005.jpg,neutral,"(350, 350)"
4370,8898,dwdii,Milo_Djukanovic_0003.jpg,neutral,"(350, 350)"
4371,2635,302,David_Ho_0001.jpg,neutral,"(350, 350)"
4372,1478,302,Brian_Mulroney_0002.jpg,neutral,"(350, 350)"
4373,6762,dwdii,Jose_Genoino_0001.jpg,happiness,"(350, 350)"
4374,11683,dwdii,Thor_Pedersen_0001.jpg,happiness,"(350, 350)"
4375,2029,302,Cindy_Crawford_0002.jpg,happiness,"(350, 350)"
4376,2001,302,Chris_Moore_0001.jpg,happiness,"(350, 350)"
4377,3108,302,Eddy_Merckx_0001.jpg,happiness,"(350, 350)"
4378,1416,302,Brad_Garrett_0003.jpg,neutral,"(350, 350)"
4379,11351,dwdii,Sterling_Hitchcock_0001.jpg,neutral,"(350, 350)"
4380,12621,dwdii,Xanana_Gusmao_0005.jpg,anger,"(350, 350)"
4381,8042,dwdii,Mahathir_Mohamad_0008.jpg,neutral,"(350, 350)"
4382,615,302,Andy_Rooney_0001.jpg,happiness,"(350, 350)"
4383,11108,dwdii,Sharon_Davis_0002.jpg,neutral,"(350, 350)"
4384,11274,dwdii,Spencer_Abraham_0013.jpg,happiness,"(350, 350)"
4385,1926,dwdii,Christian_Fittipaldi_0001.jpg,happiness,"(350, 350)"
4386,2613,302,David_Dewhurst_0001.jpg,neutral,"(350, 350)"
4387,2124,302,Colin_Powell_0008.jpg,neutral,"(350, 350)"
4388,8722,dwdii,Michael_Shelby_0001.jpg,neutral,"(350, 350)"
4389,11874,dwdii,Tom_Daschle_0012.jpg,neutral,"(350, 350)"
4390,119,302,Ahmed_Chalabi_0003.jpg,neutral,"(350, 350)"
4391,10330,dwdii,Rich_Brooks_0001.jpg,neutral,"(350, 350)"
4392,1663,302,Carlos_Paternina_0001.jpg,neutral,"(350, 350)"
4393,2545,302,Dave_McGinnis_0001.jpg,neutral,"(350, 350)"
4394,4137,302,George_W_Bush_0339.jpg,neutral,"(350, 350)"
4395,449,302,Amelia_Vega_0001.jpg,happiness,"(350, 350)"
4396,10838,dwdii,Saeed_Anwar_0001.jpg,neutral,"(350, 350)"
4397,4197,302,George_W_Bush_0399.jpg,neutral,"(350, 350)"
4398,4718,302,Guillermo_Coria_0011.jpg,neutral,"(350, 350)"
4399,4513,302,Glafcos_Clerides_0001.jpg,happiness,"(350, 350)"
4400,10260,dwdii,Richard_Gephardt_0010.jpg,surprise,"(350, 350)"
4401,844,302,Arie_Haan_0001.jpg,neutral,"(350, 350)"
4402,11979,dwdii,Tony_Blair_0002.jpg,happiness,"(350, 350)"
4403,3592,302,Frank_Solich_0004.jpg,happiness,"(350, 350)"
4404,4778,302,Habib_Rizieq_0003.jpg,neutral,"(350, 350)"
4405,3802,302,George_Tenet_0001.jpg,neutral,"(350, 350)"
4406,11817,dwdii,Tommy_Lasorda_0001.jpg,happiness,"(350, 350)"
4407,8732,dwdii,Michael_Winterbottom_0003.jpg,happiness,"(350, 350)"
4408,7887,dwdii,Luciano_Pavarotti_0001.jpg,happiness,"(350, 350)"
4409,10046,dwdii,Ralph_Klein_0001.jpg,happiness,"(350, 350)"
4410,430,302,Al_Sharpton_0003.jpg,neutral,"(350, 350)"
4411,985,302,Atal_Bihari_Vajpayee_0017.jpg,happiness,"(350, 350)"
4412,6780,dwdii,Jose_Maria_Aznar_0006.jpg,neutral,"(350, 350)"
4413,4775,302,Habib_Hisham_0001.jpg,neutral,"(350, 350)"
4414,500,302,Ana_Guevara_0004.jpg,happiness,"(350, 350)"
4415,596,302,Andy_Griffith_0001.jpg,happiness,"(350, 350)"
4416,10066,dwdii,Rand_Miller_0001.jpg,happiness,"(350, 350)"
4417,3387,302,Ernie_Els_0004.jpg,happiness,"(350, 350)"
4418,1465,302,Brian_Florence_0001.jpg,neutral,"(350, 350)"
4419,2320,302,Colin_Powell_0207.jpg,happiness,"(350, 350)"
4420,6599,dwdii,John_Snow_0004.jpg,happiness,"(350, 350)"
4421,2334,302,Colin_Powell_0221.jpg,neutral,"(350, 350)"
4422,830,302,Ariel_Sharon_0064.jpg,happiness,"(350, 350)"
4423,12530,dwdii,William_Genego_0001.jpg,neutral,"(350, 350)"
4424,10714,dwdii,Roy_Moore_0004.jpg,neutral,"(350, 350)"
4425,8104,dwdii,Manuel_Poggiali_0002.jpg,happiness,"(350, 350)"
4426,3221,302,Elijan_Ingram_0001.jpg,anger,"(350, 350)"
4427,5363,302,Jackie_Chan_0013.jpg,happiness,"(350, 350)"
4428,7327,JN721,Kim_Yun-kyu_0001.jpg,neutral,"(350, 350)"
4429,8731,dwdii,Michael_Winterbottom_0002.jpg,happiness,"(350, 350)"
4430,1438,302,Brandon_Spann_0001.jpg,neutral,"(350, 350)"
4431,7632,JN721,Lee_Soo-hyuck_0001.jpg,neutral,"(350, 350)"
4432,732,302,Anthony_Rackauckas_0001.jpg,neutral,"(350, 350)"
4433,1413,302,Brad_Brownell_0001.jpg,happiness,"(350, 350)"
4434,6441,dwdii,John_F_Kennedy_Jr_0001.jpg,neutral,"(350, 350)"
4435,1552,302,Butch_Davis_0001.jpg,neutral,"(350, 350)"
4436,8098,dwdii,Manuela_Montebrun_0001.jpg,happiness,"(350, 350)"
4437,2057,302,Clare_Short_0001.jpg,neutral,"(350, 350)"
4438,5112,302,Hrithik_Roshan_0001.jpg,neutral,"(350, 350)"
4439,3982,302,George_W_Bush_0180.jpg,happiness,"(350, 350)"
4440,6988,dwdii,Junichiro_Koizumi_0020.jpg,neutral,"(350, 350)"
4441,9048,dwdii,Muhammad_Saeed_al-Sahhaf_0001.jpg,neutral,"(350, 350)"
4442,7847,dwdii,Lleyton_Hewitt_0032.jpg,happiness,"(350, 350)"
4443,12480,dwdii,Wayne_Gretzky_0003.jpg,happiness,"(350, 350)"
4444,3386,302,Ernie_Els_0003.jpg,happiness,"(350, 350)"
4445,4169,302,George_W_Bush_0371.jpg,neutral,"(350, 350)"
4446,8275,dwdii,Mark_McClellan_0001.jpg,surprise,"(350, 350)"
4447,7228,dwdii,Kevin_Borseth_0001.jpg,happiness,"(350, 350)"
4448,7268,dwdii,Kiki_Vandeweghe_0001.jpg,happiness,"(350, 350)"
4449,5748,dwdii,Jean-Francois_Lemounier_0001.jpg,neutral,"(350, 350)"
4450,966,302,Astou_Ndiaye-Diatta_0001.jpg,happiness,"(350, 350)"
4451,10808,dwdii,Sadam_Hassan_0001.jpg,neutral,"(350, 350)"
4452,84,302,Adolfo_Rodriguez_Saa_0001.jpg,happiness,"(350, 350)"
4453,12622,dwdii,Xavier_Malisse_0001.jpg,neutral,"(350, 350)"
4454,9688,dwdii,Paul_William_Hurley_0001.jpg,neutral,"(350, 350)"
4455,8035,dwdii,Mahathir_Mohamad_0001.jpg,happiness,"(350, 350)"
4456,6974,dwdii,Junichiro_Koizumi_0004.jpg,neutral,"(350, 350)"
4457,218,302,Alejandro_Lerner_0001.jpg,neutral,"(350, 350)"
4458,2168,302,Colin_Powell_0053.jpg,happiness,"(350, 350)"
4459,12706,dwdii,Yuri_Fedotov_0002.jpg,neutral,"(350, 350)"
4460,8595,dwdii,Michael_Bloomberg_0018.jpg,neutral,"(350, 350)"
4461,6584,dwdii,John_Rosa_0001.jpg,neutral,"(350, 350)"
4462,963,302,Askar_Akayev_0001.jpg,neutral,"(350, 350)"
4463,11981,dwdii,Tony_Blair_0004.jpg,neutral,"(350, 350)"
4464,8329,dwdii,Martha_Smith_0001.jpg,happiness,"(350, 350)"
4465,3036,302,Don_Meredith_0001.jpg,happiness,"(350, 350)"
4466,2090,302,Clint_Eastwood_0004.jpg,neutral,"(350, 350)"
4467,4488,302,Gilberto_Simoni_0001.jpg,happiness,"(350, 350)"
4468,4529,302,Gloria_Macapagal_Arroyo_0004.jpg,happiness,"(350, 350)"
4469,12624,dwdii,Xavier_Malisse_0004.jpg,neutral,"(350, 350)"
4470,5022,302,Hideki_Matsui_0002.jpg,neutral,"(350, 350)"
4471,3972,302,George_W_Bush_0169.jpg,surprise,"(350, 350)"
4472,11149,dwdii,Sheryl_Crow_0006.jpg,happiness,"(350, 350)"
4473,2886,302,Donald_Evans_0002.jpg,happiness,"(350, 350)"
4474,4854,302,Hans_Blix_0003.jpg,neutral,"(350, 350)"
4475,2212,302,Colin_Powell_0098.jpg,neutral,"(350, 350)"
4476,8786,dwdii,Miguel_Estrada_0001.jpg,happiness,"(350, 350)"
4477,2661,302,David_Nalbandian_0012.jpg,neutral,"(350, 350)"
4478,9277,dwdii,Nicolas_Cage_0004.jpg,sadness,"(350, 350)"
4479,3242,302,Elizabeth_Pena_0001.jpg,neutral,"(350, 350)"
4480,9926,dwdii,Prince_Charles_0004.jpg,neutral,"(350, 350)"
4481,12443,dwdii,Walter_Mondale_0004.jpg,happiness,"(350, 350)"
4482,4674,302,Gregory_Hines_0001.jpg,neutral,"(350, 350)"
4483,6783,dwdii,Jose_Maria_Aznar_0009.jpg,neutral,"(350, 350)"
4484,5525,302,James_Cunningham_0003.jpg,neutral,"(350, 350)"
4485,4870,302,Hans_Blix_0021.jpg,happiness,"(350, 350)"
4486,12394,dwdii,Vladimir_Putin_0020.jpg,happiness,"(350, 350)"
4487,5710,dwdii,Javier_Weber_0002.jpg,anger,"(350, 350)"
4488,787,302,Ariel_Sharon_0018.jpg,neutral,"(350, 350)"
4489,6098,dwdii,Jessica_Alba_0002.jpg,happiness,"(350, 350)"
